L_link84	0.000000	0.000000
L_lnk85	0.000000	0.000000
L_link85	0.000000	0.000000
L_lnk86	0.000000	0.000000
L_link86	0.000000	0.000000
L_lnk87	0.000000	0.000000
L_link87	0.000000	0.000000
L_lnk88	0.000000	0.000000
L_link88	0.000000	0.000000
L_lnk89	0.000000	0.000000
L_link89	0.000000	0.000000
L_lnk90	0.000000	0.000000
L_link90	0.000000	0.000000
L_lnk91	0.000000	0.000000
L_link91	0.000000	0.000000
L_lnk92	0.000000	0.000000
L_link92	0.000000	0.000000
L_lnk93	0.000000	0.000000
L_link93	0.000000	0.000000
L_lnk94	0.000000	0.000000
L_link94	0.000000	0.000000
L_lnk95	0.000000	0.000000
L_link95	0.000000	0.000000
L_lnk96	0.000000	0.000000
L_link96	0.000000	0.000000
L_lnk97	0.000000	0.000000
L_link97	0.000000	0.000000
L_lnk98	0.000000	0.000000
L_link98	0.000000	0.000000
L_lnk99	0.000000	0.000000
L_link99	0.000000	0.000000
L_lnk100	0.000000	0.000000
L_link100	0.000000	0.000000
L_lnk101	0.000000	0.000000
L_link101	0.000000	0.000000
L_lnk102	0.000000	0.000000
L_link102	0.000000	0.000000
L_lnk103	0.000000	0.000000
L_link103	0.000000	0.000000
L_lnk104	0.000000	0.000000
L_link104	0.000000	0.000000
L_lnk105	0.000000	0.000000
L_link105	0.000000	0.000000
L_lnk106	0.000000	0.000000
L_link106	0.000000	0.000000
L_lnk107	0.000000	0.000000
L_link107	0.000000	0.000000
L_lnk108	0.000000	0.000000
L_link108	0.000000	0.000000
L_lnk109	0.000000	0.000000
L_link109	0.000000	0.000000
L_lnk110	0.000000	0.000000
L_link110	0.000000	0.000000
L_lnk111	0.000000	0.000000
L_link111	0.000000	0.000000
L_lnk112	0.000000	0.000000
L_link112	0.000000	0.000000
L_lnk113	0.000000	0.000000
L_link113	0.000000	0.000000
L_lnk114	0.000000	0.000000
L_link114	0.000000	0.000000
L_lnk115	0.000000	0.000000
L_link115	0.000000	0.000000
L_lnk116	0.000000	0.000000
L_link116	0.000000	0.000000
L_lnk117	0.000000	0.000000
L_link117	0.000000	0.000000
L_lnk118	0.000000	0.000000
L_link118	0.000000	0.000000
L_lnk119	0.000000	0.000000
L_link119	0.000000	0.000000
L_lnk120	0.000000	0.000000
L_link120	0.000000	0.000000
L_lnk121	0.000000	0.000000
L_link121	0.000000	0.000000
L_lnk122	0.000000	0.000000
L_link122	0.000000	0.000000
L_lnk123	0.000000	0.000000
L_link123	0.000000	0.000000
L_lnk124	0.000000	0.000000
L_link124	0.000000	0.000000
L_lnk125	0.000000	0.000000
L_link125	0.000000	0.000000
L_lnk126	0.000000	0.000000
L_link126	0.000000	0.000000
L_lnk127	0.000000	0.000000
L_link127	0.000000	0.000000
L_lnk128	0.000000	0.000000
L_link128	0.000000	0.000000
L_lnk129	0.000000	0.000000
L_link129	0.000000	0.000000
L_lnk130	0.000000	0.000000
L_link130	0.000000	0.000000
L_lnk131	0.000000	0.000000
L_link131	0.000000	0.000000
L_lnk132	0.000000	0.000000
L_link132	0.000000	0.000000
L_lnk133	0.000000	0.000000
L_link133	0.000000	0.000000
L_lnk134	0.000000	0.000000
L_link134	0.000000	0.000000
L_lnk135	0.000000	0.000000
L_link135	0.000000	0.000000
L_lnk136	0.000000	0.000000
L_link136	0.000000	0.000000
L_lnk137	0.000000	0.000000
L_link137	0.000000	0.000000
L_lnk138	0.000000	0.000000
L_link138	0.000000	0.000000
L_lnk139	0.000000	0.000000
L_link139	0.000000	0.000000
L_lnk140	0.000000	0.000000
L_link140	0.000000	0.000000
L_lnk141	0.000000	0.000000
L_link141	0.000000	0.000000
L_lnk142	0.000000	0.000000
L_link142	0.000000	0.000000
L_lnk143	0.000000	0.000000
L_link143	0.000000	0.000000
L_lnk144	0.000000	0.000000
L_link144	0.000000	0.000000
L_lnk145	0.000000	0.000000
L_link145	0.000000	0.000000
L_lnk146	0.000000	0.000000
L_link146	0.000000	0.000000
L_lnk147	0.000000	0.000000
L_link147	0.000000	0.000000
L_lnk148	0.000000	0.000000
L_link148	0.000000	0.000000
L_lnk149	0.000000	0.000000
L_link149	0.000000	0.000000
L_lnk150	0.000000	0.000000
L_link150	0.000000	0.000000
L_lnk151	0.000000	0.000000
L_link151	0.000000	0.000000
L_lnk152	0.000000	0.000000
L_link152	0.000000	0.000000
L_lnk153	0.000000	0.000000
L_link153	0.000000	0.000000
L_lnk154	0.000000	0.000000
L_link154	0.000000	0.000000
L_lnk155	0.000000	0.000000
L_link155	0.000000	0.000000
L_lnk156	0.000000	0.000000
L_link156	0.000000	0.000000
L_lnk157	0.000000	0.000000
L_link157	0.000000	0.000000
L_lnk158	0.000000	0.000000
L_link158	0.000000	0.000000
L_lnk159	0.000000	0.000000
L_link159	0.000000	0.000000
L_lnk160	0.000000	0.000000
L_link160	0.000000	0.000000
L_lnk161	0.000000	0.000000
L_link161	0.000000	0.000000
L_lnk162	0.000000	0.000000
L_link162	0.000000	0.000000
L_lnk163	0.000000	0.000000
L_link163	0.000000	0.000000
L_lnk164	0.000000	0.000000
L_link164	0.000000	0.000000
L_lnk165	0.000000	0.000000
L_link165	0.000000	0.000000
L_lnk166	0.000000	0.000000
L_link166	0.000000	0.000000
L_lnk167	0.000000	0.000000
L_link167	0.000000	0.000000
L_lnk168	0.000000	0.000000
L_link168	0.000000	0.000000
L_lnk169	0.000000	0.000000
L_link169	0.000000	0.000000
L_lnk170	0.000000	0.000000
L_link170	0.000000	0.000000
L_lnk171	0.000000	0.000000
L_link171	0.000000	0.000000
L_lnk172	0.000000	0.000000
L_link172	0.000000	0.000000
L_lnk173	0.000000	0.000000
L_link173	0.000000	0.000000
L_lnk174	0.000000	0.000000
L_link174	0.000000	0.000000
L_lnk175	0.000000	0.000000
L_link175	0.000000	0.000000
L_lnk176	0.000000	0.000000
L_link176	0.000000	0.000000
L_lnk177	0.000000	0.000000
L_link177	0.000000	0.000000
L_lnk178	0.000000	0.000000
L_link178	0.000000	0.000000
L_lnk179	0.000000	0.000000
L_link179	0.000000	0.000000
L_lnk180	0.000000	0.000000
L_link180	0.000000	0.000000
L_lnk181	0.000000	0.000000
L_link181	0.000000	0.000000
L_lnk182	0.000000	0.000000
L_link182	0.000000	0.000000
L_lnk183	0.000000	0.000000
L_link183	0.000000	0.000000
L_lnk184	0.000000	0.000000
L_link184	0.000000	0.000000
L_lnk185	0.000000	0.000000
L_link185	0.000000	0.000000
L_lnk186	0.000000	0.000000
L_link186	0.000000	0.000000
L_lnk187	0.000000	0.000000
L_link187	0.000000	0.000000
L_lnk188	0.000000	0.000000
L_link188	0.000000	0.000000
L_lnk189	0.000000	0.000000
L_link189	0.000000	0.000000
L_lnk190	0.000000	0.000000
L_link190	0.000000	0.000000
L_lnk191	0.000000	0.000000
L_link191	0.000000	0.000000
L_lnk192	0.000000	0.000000
L_link192	0.000000	0.000000
L_lnk193	0.000000	0.000000
L_link193	0.000000	0.000000
L_lnk194	0.000000	0.000000
L_link194	0.000000	0.000000
L_lnk195	0.000000	0.000000
L_link195	0.000000	0.000000
L_lnk196	0.000000	0.000000
L_link196	0.000000	0.000000
L_lnk197	0.000000	0.000000
L_link197	0.000000	0.000000
L_lnk198	0.000000	0.000000
L_link198	0.000000	0.000000
L_lnk199	0.000000	0.000000
L_link199	0.000000	0.000000
